pubid,avg_earn_2014_to_2018,hgc_ever,asvab,female,black,hispanic
5281,25650.9055337996,14.0,670.7,1,0,0
5282,49658.89450826018,10.0,354.17,0,0,0
5285,1034.1769724858593,8.0,321.7,1,0,0
5286,16133.160770779406,6.0,113.83,0,0,0
5288,28207.852760976908,8.0,16.68,0,0,0
5289,28087.803092885082,20.0,902.42,1,0,0
5290,77429.18123344013,18.0,928.49,1,0,0
5291,54275.43901704502,9.0,404.07,1,0,0
5293,103.41769724858595,6.0,27.48,1,0,0
5294,5845.2993768626375,12.0,439.13,1,0,0
5295,33435.75252417795,16.0,891.44,1,0,0
5297,7179.439458651835,11.0,97.15,1,0,0
5298,48322.00991016697,12.0,178.06,1,0,0
5299,44750.23356883315,10.0,29.01,1,0,0
5300,0.0,16.0,741.76,1,0,0
5301,47086.93754638543,17.0,426.99,0,0,0
5302,25078.206617122185,14.0,631.37,1,0,0
5303,32226.611475004134,16.0,363.27,1,0,1
5304,0.0,14.0,373.01,1,0,0
5306,15638.624292744498,15.0,659.44,0,0,0
5307,21702.76658501575,16.0,690.59,1,0,0
5308,0.0,15.0,416.67,0,0,0
5309,35350.69622281561,14.0,959.12,0,0,0
5310,22985.932932650787,16.0,495.42,1,0,1
5311,0.0,17.0,928.53,1,0,0
5312,49791.08188023697,18.0,898.68,0,0,0
5313,0.0,13.0,468.52,0,0,0
5314,36151.08363533338,12.0,93.71,0,0,0
5315,19286.815571201372,12.0,622.53,1,0,0
5316,61331.786662145605,12.0,154.27,0,0,0
5317,60333.82819397062,12.0,574.04,1,0,0
5318,43255.21538878352,12.0,707.47,1,0,1
5319,27392.471052738063,14.0,646.52,1,0,0
5320,0.0,16.0,262.9,1,0,0
5321,31265.35314010965,13.0,746.01,0,0,0
5322,99685.30184070619,14.0,521.58,0,0,0
5323,52218.87616140873,13.0,123.56,0,0,0
5327,122307.25623582765,9.0,474.81,0,0,0
5329,50489.23830003486,17.0,181.82,0,0,0
5330,62886.64578087828,18.0,782.71,0,0,0
5332,9577.35855814607,11.0,619.44,0,0,0
5333,32733.676510430774,16.0,993.58,1,0,0
5334,39712.395743457004,19.0,779.74,1,0,0
5336,38567.65120752782,12.0,310.69,0,0,0
5337,32959.336877530746,11.0,512.23,0,0,0
5338,11283.141104390765,12.0,111.44,1,0,0
5339,28981.18165197985,12.0,559.34,0,0,0
5340,0.0,13.0,407.17,1,0,0
5341,0.0,12.0,253.12,0,0,0
5342,44646.92889060968,16.0,527.89,0,0,0
5343,30762.047752362025,14.0,626.2,1,0,0
5345,200226.40664979295,20.0,979.65,0,0,0
5346,86493.93013332521,20.0,720.7,1,0,0
5347,99030.04347444884,20.0,882.99,0,0,0
5348,37915.249433106575,19.0,526.89,0,0,0
5349,26948.771740628134,12.0,208.87,0,0,0
5350,38933.45802482575,12.0,430.93,0,0,0
5352,62141.18843550954,12.0,580.22,0,0,0
5353,63355.30334190398,20.0,710.55,0,0,0
5354,57320.91510205743,14.0,831.48,0,0,0
5355,129180.63725824829,16.0,733.82,0,0,0
5356,83016.79446929955,14.0,925.04,0,0,0
5357,323934.4979268104,15.0,657.15,0,0,0
5358,0.0,18.0,787.62,1,0,0
5363,75822.44191250602,12.0,755.31,0,0,0
5364,0.0,12.0,26.72,0,0,0
5366,131945.05536381938,12.0,328.31,0,0,0
5367,0.0,12.0,699.25,1,0,0
5368,7940.674732624532,12.0,347.42,0,0,0
5369,84773.37877665617,16.0,855.53,1,0,0
5372,14892.148403796376,13.0,307.67,1,0,0
5376,68045.5385613725,9.0,14.39,0,0,0
5379,0.0,17.0,734.44,0,0,0
5380,32410.89526118184,17.0,858.46,0,0,0
5381,70762.75341824864,16.0,698.13,1,0,0
5382,70380.89008459552,12.0,704.9,1,0,0
5383,70534.42067870333,15.0,587.53,0,0,0
5384,99280.9893586425,12.0,123.38,0,0,0
5385,64509.07901188821,15.0,382.64,0,0,0
5387,14303.634696005234,12.0,322.68,1,0,0
5388,97279.35923862028,17.0,874.4,1,0,0
5391,57866.42664847902,19.0,458.65,0,0,0
5392,72902.73773297839,12.0,387.75,1,0,0
5393,85378.81852056792,12.0,764.65,0,0,0
5394,111324.5753239346,17.0,912.32,1,0,0
5396,52743.02559677883,10.0,20.45,0,0,1
5397,36121.50608281127,12.0,451.47,1,0,1
5399,15392.621692404946,19.0,691.57,1,0,0
5401,54548.169925879694,17.0,762.67,1,0,0
5403,59120.09849956664,10.0,284.18,1,0,0
5404,63975.680676654505,12.0,650.8,1,0,0
5405,87455.05939990215,16.0,895.32,1,0,0
5407,140287.1850447033,18.0,589.51,0,0,0
5408,145085.95054985175,18.0,796.81,0,0,0
5409,93646.07653144475,12.0,696.08,0,0,0
5410,74957.91367296537,17.0,507.6,1,0,0
5411,29766.599261473613,13.0,305.3,1,0,0
5412,55038.26530612245,16.0,437.84,1,0,0
5413,38657.60792813358,20.0,707.06,1,0,0
5416,93075.92752372735,16.0,512.37,1,0,0
5418,42716.874293858484,13.0,651.15,1,0,0
5419,14694.810552924075,12.0,323.86,1,0,0
5421,974.2165628104398,16.0,760.06,1,0,0
5422,33375.670985249715,14.0,363.07,1,0,0
5423,109606.92984412631,13.0,512.52,0,0,1
5424,4550.378678937782,12.0,231.01,1,0,1
5425,42294.47576994836,18.0,576.96,1,0,0
5426,74155.79888677882,14.0,194.93,0,0,0
5427,56535.626341304654,12.0,231.28,0,0,0
5428,68496.28852995868,14.0,654.59,0,0,0
5429,211409.18343434515,12.0,229.2,0,0,0
5432,25123.21718961031,12.0,91.53,1,0,0
5433,36319.25497260361,18.0,744.88,0,0,0
5436,30845.31587001742,11.0,595.68,0,0,0
5437,94257.99616621905,17.0,856.81,0,0,0
5438,72446.74099028979,14.0,878.07,0,0,0
5439,130687.85224868375,17.0,645.55,0,0,0
5440,55612.05047867989,12.0,474.77,0,0,0
5441,90708.69929849503,15.0,142.98,0,0,0
5442,96614.12014595933,16.0,704.71,0,0,0
5446,0.0,16.0,728.86,1,0,0
5448,23231.97227203594,12.0,631.12,1,0,0
5450,37026.84451165587,12.0,397.79,0,0,0
5451,28897.204866249012,12.0,353.01,1,0,0
5452,80756.59170606355,16.0,741.8,1,0,0
5453,58507.7460016403,14.0,584.7,0,0,0
5455,36692.1768707483,14.0,70.32,0,0,1
5456,37208.279692713346,9.0,151.91,1,0,1
5457,34068.307494486864,12.0,397.79,1,0,0
5458,60810.05056750634,12.0,234.79,0,0,0
5459,38557.38891041029,9.0,200.45,0,0,0
5460,21013.45121878925,12.0,504.12,1,0,0
5461,15360.049645585023,10.0,169.56,0,0,1
5462,54755.04243110152,9.0,128.48,0,0,0
5463,49988.741852961735,13.0,343.94,1,0,0
5468,36943.61788863201,13.0,635.38,1,0,0
5469,0.0,12.0,356.25,1,0,0
5470,45188.85454416673,14.0,253.19,1,0,0
5471,67668.75367885851,12.0,504.81,0,0,1
5472,5701.498749685555,15.0,286.9,1,0,1
5473,38399.80199211007,16.0,707.24,1,0,0
5474,276196.67951347923,20.0,993.51,0,0,0
5476,46762.39501490111,19.0,375.44,1,0,0
5477,0.0,16.0,538.34,1,0,0
5478,82644.90336108279,14.0,738.18,1,0,0
5479,39252.01384543997,20.0,736.54,1,0,0
5480,53064.15754402217,18.0,834.52,1,0,0
5481,312124.0813843135,19.0,840.39,0,0,0
5482,67962.56807287251,20.0,249.92,1,0,0
5483,86631.79075730078,15.0,354.76,0,0,0
5484,99012.65899646147,12.0,326.72,0,0,0
5487,20497.928263809812,12.0,62.36,1,0,0
5489,0.0,12.0,272.57,1,0,0
5490,92549.40467929984,20.0,807.6,1,0,0
5492,7005.660890067216,14.0,824.12,0,0,0
5494,47788.63606763034,12.0,162.67,0,0,0
5496,70852.41250969899,20.0,476.99,1,0,0
5497,56943.08399063917,12.0,469.29,0,0,0
5498,47326.76693873856,14.0,687.35,1,0,0
5499,15422.312101938218,10.0,179.06,0,0,0
5500,0.0,17.0,569.8,0,0,0
5502,37689.59678549479,12.0,106.75,0,0,0
5503,45740.981882563756,14.0,734.57,1,0,0
5504,34419.02337950798,15.0,719.31,1,0,0
5505,50384.448344634264,19.0,552.5,1,0,0
5506,28987.07719664756,12.0,272.39,1,0,0
5507,11732.731062628984,13.0,254.89,1,0,0
5508,43720.53184096187,12.0,219.82,1,0,0
5509,63174.45574732029,14.0,391.3,0,0,0
5510,24820.247339660626,14.0,284.42,0,0,0
5511,0.0,12.0,106.22,0,0,0
5512,43744.61264138777,13.0,836.64,0,0,0
5515,122289.72515008319,12.0,159.29,0,0,0
5516,29113.126765451016,12.0,191.96,0,0,0
5517,4892.2902494331065,12.0,655.52,0,0,0
5518,44454.978908929304,12.0,47.29,0,0,0
5519,25359.791197555827,10.0,365.34,0,0,0
5520,30321.132888229546,14.0,871.99,0,0,0
5521,51256.76375606548,14.0,234.86,0,0,1
5522,76223.95955863905,12.0,572.34,0,0,0
5523,47266.78656322644,14.0,805.75,0,0,0
5525,49610.990604890336,12.0,411.85,0,0,0
5526,32242.644060564755,15.0,657.28,1,0,0
5528,54017.593149348104,20.0,650.27,1,0,0
5529,74092.89296819973,12.0,332.0,0,0,0
5530,17919.95462801454,12.0,411.6,1,0,0
5531,86571.66928669914,14.0,506.76,1,0,0
5532,38115.11084184651,12.0,368.85,0,0,0
5533,68435.22518649667,12.0,783.48,0,0,0
5534,64353.40743202885,15.0,353.89,1,0,0
5535,27099.522576585834,12.0,494.49,1,0,0
5536,72866.75376768496,16.0,959.99,0,0,1
5537,51798.99223275456,15.0,715.88,0,0,1
5538,102086.46407825952,12.0,423.8,0,0,0
5539,58771.59629690921,19.0,277.16,0,0,0
5540,38363.857958490065,15.0,966.26,1,0,0
5541,312124.0813843135,20.0,973.79,0,0,0
5542,63208.26729615598,18.0,886.31,0,0,0
5543,15962.499422059323,12.0,782.96,1,0,0
5544,115487.63188023168,18.0,938.37,1,0,0
5545,107501.53026598052,12.0,357.99,0,0,0
5546,59722.664878433396,18.0,937.11,0,0,0
5548,14235.851528122912,12.0,239.94,1,0,0
5549,4076.9085411942556,11.0,2.81,0,0,0
5551,67560.86939997652,12.0,862.24,1,0,0
5552,78849.9137685232,19.0,607.57,0,0,0
5553,58484.05946692554,12.0,659.37,0,0,0
5554,44425.143658925204,16.0,419.45,0,1,0
5556,58603.980286276375,14.0,622.55,0,0,0
5557,75391.02459199842,9.0,473.12,0,0,0
5558,25143.31256514945,13.0,143.89,1,1,0
5560,7814.939937864426,15.0,217.45,1,1,0
5562,48109.19458079487,16.0,909.51,1,0,0
5563,0.0,12.0,420.03,1,0,0
5564,0.0,10.0,560.87,1,0,0
5565,0.0,8.0,50.06,1,0,0
5566,60552.41341189726,12.0,668.43,0,0,0
5568,30920.882606933617,12.0,82.81,0,1,0
5569,9100.757357875564,14.0,236.95,0,1,0
5570,1254.7909328998464,12.0,35.43,1,0,0
5571,85013.12830566247,15.0,726.54,1,0,0
5572,5845.2993768626375,11.0,142.41,1,1,0
5573,62993.80726950065,14.0,399.12,1,1,0
5574,28153.84007399116,12.0,143.14,0,1,0
5575,37926.20300562556,20.0,624.67,1,1,0
5576,50881.50704630429,17.0,559.65,1,1,0
5577,72129.17563719054,11.0,298.79,0,1,0
5578,59850.9326564609,16.0,597.9,1,1,0
5581,44389.13520093471,18.0,870.24,0,0,0
5583,74460.74201898188,16.0,714.13,1,0,0
5584,17398.31064307066,14.0,387.97,1,0,0
5586,75224.8169590981,9.0,148.49,0,0,0
5587,17374.17313776244,13.0,435.64,1,0,0
5589,45953.861636306334,14.0,691.73,1,1,0
5590,23830.956617782253,14.0,88.29,1,1,0
5591,58513.959141300125,12.0,147.54,0,1,0
5592,0.0,12.0,17.78,0,1,0
5593,0.0,12.0,8.93,0,1,0
5594,25992.591618998194,19.0,607.72,1,0,0
5595,116320.81964581489,16.0,771.77,0,0,0
5596,28747.553152938006,12.0,126.64,0,1,0
5597,0.0,12.0,22.74,1,1,0
5598,0.0,12.0,29.95,0,1,0
5599,3896.866251241759,12.0,32.79,0,1,0
5600,24551.150270289305,12.0,235.71,0,1,0
5601,6999.397168699336,14.0,445.6,1,1,0
5602,31625.011242118246,12.0,305.99,0,1,0
5603,0.0,11.0,99.62,1,1,0
5604,74460.74201898188,12.0,227.74,0,1,0
5606,0.0,12.0,508.83,1,0,0
5607,62974.81663124927,12.0,442.83,0,1,0
5608,39095.37948339055,16.0,200.12,1,1,0
5609,19568.605671095036,12.0,188.84,0,1,0
5610,187114.80222452627,20.0,764.25,1,1,0
5611,19712.679434730464,10.0,208.59,0,1,0
5612,45839.663054348435,12.0,184.8,0,1,0
5613,32344.56065092035,16.0,295.93,1,1,0
5614,23381.197507450554,16.0,481.17,0,0,0
5615,69185.91377168913,19.0,548.34,1,0,0
5616,41055.6558763688,12.0,608.31,1,0,0
5618,19189.63628778873,14.0,853.11,1,0,0
5620,57509.03759948391,17.0,372.33,1,0,0
5621,31946.82221841451,11.0,439.71,1,1,0
5622,49239.30820876141,17.0,774.31,1,1,0
5623,25461.977731741936,12.0,19.24,1,1,0
5624,23561.51293386139,14.0,142.89,1,1,0
5625,51133.89742781096,17.0,76.62,1,1,0
5626,53157.43088077821,12.0,228.3,0,1,0
5628,36117.01450032883,14.0,428.99,1,1,0
5629,24730.572809233923,12.0,222.91,0,1,0
5630,0.0,14.0,284.05,0,0,0
5631,10320.767808937704,10.0,86.05,0,1,0
5632,30324.175033688967,13.0,239.08,1,1,0
5636,47482.86792704077,12.0,431.83,0,1,0
5637,38303.80091225891,12.0,157.9,1,1,0
5638,39281.05190104059,14.0,391.53,1,1,0
5639,25047.984820895115,15.0,517.07,0,1,0
5640,106176.24348411123,15.0,281.06,0,1,0
5644,44434.125807586126,18.0,955.16,1,0,0
5645,35815.79624341793,15.0,787.96,1,0,0
5651,14676.870748299318,12.0,234.68,0,0,1
5652,49875.295063380545,20.0,680.93,0,0,1
5657,40627.1318867429,16.0,580.83,0,0,0
5660,13871.448514045973,9.0,69.64,0,1,0
5661,22044.63822383765,17.0,619.84,1,1,0
5663,0.0,9.0,277.77,1,0,0
5664,24251.026100059735,9.0,71.1,1,0,0
5669,0.0,14.0,422.0,0,0,0
5670,56325.68437697758,19.0,934.35,0,0,0
5671,82555.20433795902,18.0,603.76,0,0,0
5672,124551.90947200752,14.0,470.85,1,0,0
5677,75928.86260501965,16.0,395.62,1,1,0
5680,0.0,17.0,358.61,0,0,0
5681,39966.36977662969,14.0,270.83,1,0,0
5684,6379.0198339488115,9.0,640.43,1,0,0
5685,35071.79626117583,15.0,257.33,1,0,0
5686,0.0,12.0,319.56,1,0,0
5687,75404.69818812434,8.0,265.95,0,0,0
5688,44829.78012123668,11.0,104.78,1,0,0
5689,89284.29705215419,11.0,500.32,0,0,0
5690,0.0,9.0,97.22,1,0,0
5691,5845.2993768626375,12.0,434.38,1,0,0
5692,30773.67325391086,12.0,0.0,0,0,0
5694,0.0,10.0,52.64,1,0,0
5695,29766.62375417068,12.0,844.52,1,0,0
5696,0.0,9.0,67.06,0,0,0
5697,42944.225228870004,20.0,458.11,1,0,0
5698,52384.229504283736,14.0,273.7,0,0,0
5699,11522.982743092443,12.0,195.05,0,0,0
5700,3276.4766701426997,12.0,134.37,1,0,0
5701,48435.8863702724,13.0,249.69,0,0,0
5702,13813.12191974863,16.0,427.97,1,0,0
5703,39868.87396218007,12.0,367.8,0,0,0
5704,11690.598753725277,13.0,280.87,0,0,0
5705,0.0,17.0,819.49,1,0,0
5706,0.0,16.0,792.14,1,0,0
5707,389.68662512417586,12.0,314.27,1,0,0
5708,46019.83419304192,18.0,292.37,1,0,0
5709,0.0,9.0,28.89,0,0,0
5710,60504.44508415693,20.0,618.75,1,0,0
5713,13331.804826967194,17.0,659.48,0,0,0
5714,19469.964430983782,16.0,188.45,1,0,0
5715,26376.298309247446,12.0,116.22,0,0,0
5716,28207.852760976908,10.0,221.76,0,1,0
5717,0.0,12.0,58.48,1,0,0
5719,40917.09563803847,18.0,313.1,1,0,0
5720,50839.87432170912,12.0,168.1,1,0,0
5722,60504.44508415693,18.0,405.5,1,0,0
5724,97525.59185111691,17.0,470.18,0,1,0
5725,59461.24603133672,17.0,421.62,1,1,0
5726,19934.436981090035,8.0,20.05,0,1,0
5727,0.0,11.0,8.44,1,1,0
5728,14006.27537916659,16.0,174.34,1,1,0
5729,26064.42750821624,12.0,33.06,0,0,0
5730,9352.47900298022,15.0,58.74,0,0,1
5731,90001.2785398572,19.0,329.89,0,0,0
5732,5734.5841138787955,8.0,39.56,1,0,0
5733,34263.09410216664,18.0,203.83,1,1,0
5734,10686.606838420883,13.0,36.34,0,1,0
5735,0.0,9.0,99.55,1,0,0
5736,26303.847195881874,13.0,257.09,0,0,0
5737,13998.794337398673,8.0,156.08,0,0,0
5739,73384.3537414966,16.0,863.66,1,0,0
5740,0.0,12.0,313.84,1,0,0
5741,1654.6831559773752,14.0,600.91,1,0,0
5743,196347.58455921986,16.0,938.84,0,0,0
5744,104935.50425358657,14.0,629.84,0,0,0
5745,0.0,19.0,209.02,1,1,0
5746,17711.18819687783,19.0,516.04,0,1,0
5748,12410.123669830313,12.0,294.64,1,0,0
5749,25704.92594027353,9.0,372.28,0,0,0
5751,87679.49065293957,12.0,161.23,0,0,0
5753,7899.454038093559,10.0,398.85,1,0,0
5755,20458.547819019233,12.0,37.66,0,1,0
5757,47473.00992620391,18.0,512.39,1,0,0
5763,44185.23759585304,20.0,681.6,1,1,0
5764,27469.085842645,20.0,275.65,1,1,0
5765,56355.90617320465,18.0,302.52,0,1,0
5766,94167.91059687229,12.0,166.55,0,1,0
5769,98094.97415164404,19.0,864.09,0,1,0
5770,5938.266030742565,12.0,60.04,1,1,0
5771,90648.57782789339,14.0,683.53,0,1,0
5772,90474.7731702978,16.0,454.39,1,1,0
5773,30276.20670594863,12.0,128.63,1,1,0
5776,20114.47927104253,13.0,255.86,0,0,0
5777,88538.17106568576,14.0,587.98,0,0,0
5778,7014.3592522351655,20.0,842.6,1,0,0
5781,59922.587518916,8.0,5.83,0,1,0
5783,0.0,17.0,579.91,1,0,0
5785,2790.4622020917423,15.0,658.23,1,0,0
5786,87932.92459488548,12.0,234.53,0,1,0
5787,3941.8768237298827,11.0,82.75,1,1,0
5788,38094.5431233102,14.0,46.33,1,1,0
5789,24820.247339660626,11.0,10.06,0,0,0
5790,4514.499069688271,18.0,754.2,0,0,0
5791,68706.10164554477,12.0,49.33,0,0,0
5792,0.0,11.0,10.05,1,0,0
5793,52158.75469080707,12.0,380.47,0,0,0
5794,94953.22385032215,16.0,380.4,0,0,0
5797,5772.244180191116,14.0,223.05,1,0,0
5798,60252.7724244464,18.0,941.21,0,0,0
5799,0.0,14.0,484.77,1,0,0
5800,11271.052385899937,9.0,276.05,1,0,0
5801,29388.832574425847,16.0,728.02,1,0,0
5802,14478.477614802032,20.0,755.14,0,0,0
5804,27755.002519791655,12.0,14.33,0,1,0
5806,61153.628117913824,14.0,160.38,0,1,0
5807,0.0,12.0,33.77,1,1,0
5808,10896.263419941097,14.0,261.27,1,1,0
5809,28513.329395585333,12.0,152.45,0,1,0
5810,21919.87266323489,17.0,231.18,1,1,0
5811,16921.76614768247,15.0,592.12,1,0,0
5814,0.0,8.0,109.37,1,1,0
5815,0.0,6.0,10.92,0,1,0
5816,53400.129111316,12.0,61.17,0,1,0
5817,0.0,8.0,26.16,0,1,0
5818,26353.492348938755,17.0,514.81,1,1,0
5819,0.0,12.0,25.3,1,1,0
5820,1781.7832518198932,11.0,44.29,1,1,0
5822,0.0,10.0,9.59,1,1,0
5823,77243.32778902714,9.0,95.0,0,1,0
5826,11540.753767302778,16.0,4.8,1,1,0
5827,8767.949065293957,16.0,216.84,1,1,0
5828,35071.79626117583,9.0,181.59,0,1,0
5830,19922.452618643132,9.0,109.48,1,1,0
5831,44852.48320745258,14.0,23.8,0,1,0
5832,44649.93563125603,17.0,220.71,1,0,0
5833,39916.62452411186,8.0,1.69,0,1,0
5834,24101.044545408065,14.0,508.96,1,1,0
5836,43885.44326696412,14.0,612.06,1,0,0
5837,0.0,12.0,202.12,0,0,0
5838,70054.73740129998,19.0,650.92,0,0,0
5839,42971.15490164385,17.0,634.64,1,0,0
5840,80615.47324841065,20.0,291.26,1,1,0
5841,12230.725623582766,10.0,6.27,0,1,0
5843,18198.69033610026,15.0,508.16,1,1,0
5844,0.0,16.0,235.35,1,1,0
5845,6999.397168699336,9.0,76.15,1,1,0
5846,7005.505952315245,12.0,122.04,1,1,0
5847,32563.561434627376,12.0,3.87,0,1,0
5849,0.0,6.0,47.12,0,1,0
5850,6930.7445200302345,9.0,16.9,0,1,0
5851,43915.238585294785,10.0,95.81,1,1,0
5852,1813.5502227342113,6.0,59.41,0,1,0
5853,0.0,16.0,302.2,1,1,0
5854,86931.75386660414,20.0,617.58,1,1,0
5855,42740.36755546176,19.0,299.22,1,1,0
5859,9928.098935864251,14.0,610.63,1,0,0
5860,62949.11745442163,20.0,919.35,1,0,0
5861,121908.01545749861,17.0,971.31,0,0,0
5863,62818.58067103181,17.0,802.67,1,0,0
5864,1034.1769724858593,14.0,301.11,1,1,0
5865,32632.33068568893,15.0,404.77,1,1,0
5867,101919.38157003206,16.0,570.64,0,0,0
5868,58363.22126741141,15.0,749.2,0,0,0
5869,60312.57177319558,8.0,85.71,0,0,0
5870,11690.598753725277,13.0,297.77,1,0,0
5873,0.0,12.0,161.79,1,0,0
5875,18094.14185772623,9.0,391.62,1,0,0
5878,36283.47971939802,20.0,432.53,1,0,0
5879,57590.745332201266,18.0,494.56,1,0,0
5880,168230.07506507167,20.0,788.34,1,0,0
5881,23579.517162856642,13.0,416.92,1,0,0
5883,121619.21196433707,18.0,953.12,0,0,0
5884,40288.43576898178,15.0,732.56,1,0,0
5885,25090.38425268057,16.0,142.21,1,0,0
5886,79381.5248992896,16.0,690.38,1,0,0
5890,42386.689388328086,19.0,356.45,1,1,0
5891,51644.551821675814,17.0,469.71,1,1,0
5892,38717.536125623745,13.0,501.75,1,0,0
5893,3057.6814058956916,9.0,182.23,1,0,0
5894,43585.777786816194,12.0,159.52,0,0,1
5895,0.0,14.0,813.11,1,0,1
5896,27224.460776394077,13.0,145.53,0,0,0
5897,59722.09411281964,16.0,84.82,1,1,0
5898,0.0,18.0,730.87,1,0,0
5899,53022.20908283017,9.0,199.04,0,1,0
5900,48645.65955418506,13.0,379.63,1,1,0
5901,11789.617486338797,13.0,132.44,1,0,0
5902,38202.28630710265,11.0,172.4,1,1,0
5905,27800.395111642396,13.0,42.24,1,1,0
5906,44191.193038030884,17.0,604.67,0,0,0
5907,17535.898130587913,15.0,421.99,0,0,0
5908,132825.64737374685,16.0,642.2,0,0,0
5909,54012.09708104606,18.0,654.53,1,0,0
5912,29670.76696203687,13.0,583.51,1,0,0
5914,6160.212323353269,12.0,32.83,1,1,0
5915,125805.20383059284,17.0,608.06,1,1,0
5916,55845.55651423641,17.0,231.91,1,1,0
5919,8189.515664875068,11.0,12.64,1,1,0
5920,6624.67262711099,9.0,25.96,0,1,0
5922,232841.9478161748,16.0,401.93,0,1,0
5923,78183.77911993097,16.0,240.88,0,1,0
5924,56940.275049964665,14.0,465.03,0,1,0
5925,25587.838554294267,16.0,270.87,1,1,0
5927,0.0,8.0,230.64,0,1,0
5928,8474.199095650452,16.0,342.32,1,1,0
5929,15887.42811427037,10.0,146.29,1,1,0
5931,62553.94956382878,14.0,496.58,0,1,0
5934,6199.64549891928,14.0,66.98,1,1,0
5935,1034.1769724858593,12.0,248.29,0,1,0
5936,61763.5261045057,14.0,129.17,0,1,0
5938,21283.217024562586,14.0,275.54,1,1,0
5939,62986.36546207906,16.0,296.0,1,1,0
5941,26937.109500033708,15.0,961.48,0,1,0
5942,21307.201188432755,12.0,319.64,1,1,0
5943,27907.889651673573,14.0,177.62,1,1,0
5944,14688.468564523253,14.0,550.06,1,1,0
5945,45042.54327258681,13.0,807.45,1,1,0
5946,37575.49484009263,18.0,746.1,1,1,0
5947,7239.238807401016,12.0,413.82,0,1,0
5948,67369.0237743401,13.0,180.55,0,1,0
5949,74460.74201898188,20.0,474.92,1,1,0
5950,44896.5895753236,17.0,626.71,0,1,0
5951,59497.43551609017,18.0,816.69,1,1,0
5952,124852.1947031633,17.0,302.61,0,1,0
5953,82231.450337897,16.0,393.19,0,1,0
5954,57283.93389325385,18.0,324.71,0,1,0
5957,60048.78590229716,16.0,598.22,1,1,0
5958,50015.72370375755,17.0,578.52,1,1,0
5959,7793.732502483518,13.0,374.94,0,1,0
5960,21709.008744233,16.0,242.04,1,1,0
5961,17326.333658763095,16.0,231.81,0,1,0
5963,14265.590141571265,11.0,213.07,0,1,0
5964,38681.59209200374,17.0,352.72,0,1,0
5965,36271.51984964818,19.0,590.06,1,1,0
5966,65216.69304363753,18.0,565.92,1,0,0
5969,95848.15497956444,12.0,162.97,0,0,0
5971,53866.86299494756,14.0,728.5,1,0,0
5972,49038.71497348149,16.0,323.11,1,0,0
5973,0.0,16.0,455.96,1,0,0
5974,26462.826338170813,17.0,331.41,1,0,0
5978,69221.64909322129,16.0,633.65,1,0,0
5979,0.0,12.0,260.44,1,0,0
5980,22793.841855880895,16.0,411.86,1,0,0
5981,0.0,10.0,553.83,1,0,0
5982,86915.41571282336,14.0,194.38,0,1,0
5983,41295.65085650854,16.0,93.99,0,1,0
5984,0.0,11.0,114.02,0,1,0
5985,7089.5793746018235,13.0,146.22,1,1,0
5986,77710.75356752526,15.0,246.51,0,1,0
5987,38639.80469173799,15.0,416.73,1,1,0
5988,58192.94965754213,16.0,722.27,1,1,0
5989,53513.94114705094,14.0,445.97,0,0,0
5990,4952.089598182289,13.0,335.89,0,1,0
5991,0.0,12.0,143.05,1,1,0
5992,41193.51650034439,16.0,105.21,1,1,0
5993,5377.720256926469,12.0,142.25,1,1,0
5994,11214.049340737205,12.0,186.51,1,1,0
5996,2814.773129037525,12.0,147.21,1,1,0
5997,10959.49146037267,12.0,26.99,0,1,0
5998,0.0,10.0,269.95,0,1,0
5999,53687.948131478726,13.0,150.3,0,1,0
6000,96014.5314881815,14.0,775.68,0,0,0
6001,36211.52722778751,9.0,514.72,0,0,0
6002,20707.689201373945,14.0,790.98,0,0,0
6003,195880.00543928368,16.0,791.87,0,0,1
6004,28201.87282610199,11.0,564.81,0,0,0
6005,125809.26780756182,16.0,661.39,1,0,0
6006,9352.47900298022,14.0,568.9,1,0,0
6007,26358.294080252203,14.0,153.79,1,1,0
6008,4106.808215568846,10.0,18.7,1,1,0
6009,0.0,9.0,39.51,0,1,0
6011,0.0,12.0,0.0,0,1,0
6012,11795.56973588882,12.0,41.79,1,1,0
6014,58364.1386475747,19.0,369.73,1,1,0
6015,0.0,12.0,21.9,0,1,0
6016,23579.283958071726,0.0,192.75,1,1,0
6017,0.0,9.0,24.11,0,1,0
6018,30576.814058956912,16.0,177.32,0,1,0
6020,33929.80262680632,9.0,109.65,0,0,0
6022,39994.492526226786,12.0,315.84,0,0,0
6023,45096.169413349584,18.0,980.03,0,0,0
6026,0.0,10.0,90.87,0,1,0
6027,39137.14691781958,20.0,922.19,1,0,0
6029,0.0,13.0,551.86,1,0,0
6030,59221.63448370245,20.0,699.21,1,0,0
6032,24346.8139409627,12.0,186.36,1,0,0
6034,26685.139211167774,10.0,224.59,1,0,0
6035,9307.592752372735,10.0,328.65,1,0,0
6036,23411.692440135957,12.0,244.82,1,0,0
6037,21717.716422203048,12.0,459.39,0,0,0
6038,35066.38709191466,12.0,777.79,0,1,0
6041,58.452993768626385,12.0,4.37,0,0,0
6042,5953.228114278394,14.0,689.13,0,0,0
6043,71655.64107507652,16.0,531.38,1,0,0
6044,10896.424480867334,12.0,346.88,1,0,0
6047,22509.849471781392,14.0,901.14,1,0,0
6048,30983.691888956975,19.0,583.15,1,0,0
